Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
244.59,244.68,244.55,244.55,0,0.0,0.0,AAPL
244.56,244.6863,244.542,244.56,0,0.0,0.0,AAPL
244.58,244.58,244.54,244.54,0,0.0,0.0,AAPL
244.54,244.6466,244.51,244.51,0,0.0,0.0,AAPL
244.54,244.6899,233.3021,233.3021,0,0.0,0.0,AAPL
244.69,244.69,229.248,244.5899,0,0.0,0.0,AAPL
233.3021,244.69,233.3021,244.69,0,0.0,0.0,AAPL
244.5472,244.69,244.5472,244.6888,0,0.0,0.0,AAPL
244.69,244.7,244.54,244.7,0,0.0,0.0,AAPL
244.65,244.65,244.63,244.63,0,0.0,0.0,AAPL
244.68,244.68,244.68,244.68,0,0.0,0.0,AAPL
244.68,244.68,244.54,244.54,0,0.0,0.0,AAPL
244.6,244.68,244.54,244.6699,0,0.0,0.0,AAPL
244.58,244.58,244.555,244.555,0,0.0,0.0,AAPL
244.67,244.67,244.5432,244.5432,0,0.0,0.0,AAPL
244.5401,244.6688,244.5401,244.6668,0,0.0,0.0,AAPL
244.54,244.67,244.54,244.67,0,0.0,0.0,AAPL
244.58,244.68,244.55,244.55,0,0.0,0.0,AAPL
244.69,244.99,244.69,244.96,0,0.0,0.0,AAPL
244.87,244.95,244.87,244.95,0,0.0,0.0,AAPL
244.98,244.99,244.68,244.97,0,0.0,0.0,AAPL
244.95,244.95,244.6801,244.69,0,0.0,0.0,AAPL
244.94,244.94,244.68,244.68,0,0.0,0.0,AAPL
244.6801,244.7,244.68,244.68,0,0.0,0.0,AAPL
244.6806,244.94,244.6806,244.94,0,0.0,0.0,AAPL
244.69,244.9,244.69,244.8,0,0.0,0.0,AAPL
244.8,244.8,244.75,244.77,0,0.0,0.0,AAPL
244.8,244.85,244.71,244.85,0,0.0,0.0,AAPL
244.85,244.89,244.85,244.89,0,0.0,0.0,AAPL
244.778,244.85,244.7245,244.7245,0,0.0,0.0,AAPL
244.85,244.9,244.85,244.9,0,0.0,0.0,AAPL
244.7401,244.85,244.7401,244.8499,0,0.0,0.0,AAPL
244.73,244.73,244.7089,244.7089,0,0.0,0.0,AAPL
244.72,244.84,244.72,244.8391,0,0.0,0.0,AAPL
244.7035,244.7035,244.7,244.7,0,0.0,0.0,AAPL
244.74,244.84,244.7,244.7,0,0.0,0.0,AAPL
244.7,244.8,244.7,244.8,0,0.0,0.0,AAPL
244.78,244.8394,244.78,244.8,0,0.0,0.0,AAPL
244.84,244.84,244.76,244.76,0,0.0,0.0,AAPL
244.78,244.84,244.78,244.84,0,0.0,0.0,AAPL
244.79,244.8,244.76,244.8,0,0.0,0.0,AAPL
244.79,244.79,244.79,244.79,0,0.0,0.0,AAPL
244.84,244.84,244.7602,244.8,0,0.0,0.0,AAPL
244.84,244.84,244.7604,244.79,0,0.0,0.0,AAPL
244.8,244.8,244.76,244.76,0,0.0,0.0,AAPL
244.78,244.78,244.76,244.76,0,0.0,0.0,AAPL
244.76,244.7615,244.76,244.7615,0,0.0,0.0,AAPL
244.76,244.76,244.76,244.76,0,0.0,0.0,AAPL
244.75,244.8,244.7,244.7,0,0.0,0.0,AAPL
244.8,244.8,244.7,244.8,0,0.0,0.0,AAPL
244.799,244.799,244.7,244.71,0,0.0,0.0,AAPL
244.75,244.78,244.75,244.78,0,0.0,0.0,AAPL
244.85,244.85,244.77,244.85,0,0.0,0.0,AAPL
244.8,244.85,244.8,244.85,0,0.0,0.0,AAPL
244.75,244.75,244.75,244.75,0,0.0,0.0,AAPL
244.85,244.85,244.75,244.7512,0,0.0,0.0,AAPL
244.7508,244.9,244.75,244.75,0,0.0,0.0,AAPL
244.75,244.8924,244.75,244.85,0,0.0,0.0,AAPL
244.7514,244.85,244.75,244.85,0,0.0,0.0,AAPL
244.85,244.9,244.85,244.9,0,0.0,0.0,AAPL
244.77,244.77,244.75,244.75,0,0.0,0.0,AAPL
244.75,244.76,244.75,244.75,0,0.0,0.0,AAPL
244.8,244.8,244.8,244.8,0,0.0,0.0,AAPL
244.87,244.89,244.8001,244.8001,0,0.0,0.0,AAPL
244.85,244.8963,244.77,244.77,0,0.0,0.0,AAPL
244.77,244.9,244.77,244.85,0,0.0,0.0,AAPL
244.9358,244.94,244.81,244.94,0,0.0,0.0,AAPL
244.85,244.92,244.85,244.92,0,0.0,0.0,AAPL
244.85,244.95,244.85,244.95,0,0.0,0.0,AAPL
244.94,244.94,244.94,244.94,0,0.0,0.0,AAPL
244.87,244.94,244.78,244.78,0,0.0,0.0,AAPL
244.95,244.95,244.85,244.94,0,0.0,0.0,AAPL
244.93,244.95,244.9,244.9,0,0.0,0.0,AAPL
244.9,244.9,244.9,244.9,0,0.0,0.0,AAPL
244.89,244.9486,244.89,244.9012,0,0.0,0.0,AAPL
244.95,244.95,244.8,244.95,0,0.0,0.0,AAPL
244.95,244.95,244.8,244.95,0,0.0,0.0,AAPL
244.95,244.95,244.82,244.82,0,0.0,0.0,AAPL
244.82,244.82,244.82,244.82,0,0.0,0.0,AAPL
244.88,244.95,244.82,244.8232,0,0.0,0.0,AAPL
244.82,244.95,244.82,244.95,0,0.0,0.0,AAPL
244.83,244.83,244.83,244.83,0,0.0,0.0,AAPL
244.94,245.0,244.82,244.95,0,0.0,0.0,AAPL
244.92,244.95,244.92,244.95,0,0.0,0.0,AAPL
244.84,244.94,244.84,244.94,0,0.0,0.0,AAPL
244.88,244.88,244.85,244.85,0,0.0,0.0,AAPL
244.86,244.9377,244.86,244.9377,0,0.0,0.0,AAPL
244.86,244.93,244.86,244.93,0,0.0,0.0,AAPL
244.93,244.99,244.85,244.85,0,0.0,0.0,AAPL
244.97,245.0,244.9,244.9988,0,0.0,0.0,AAPL
244.9999,245.0,244.9999,245.0,0,0.0,0.0,AAPL
244.9033,244.99,244.9033,244.99,0,0.0,0.0,AAPL
244.99,245.0,244.86,244.88,0,0.0,0.0,AAPL
244.88,245.0,244.86,245.0,0,0.0,0.0,AAPL
244.8635,245.02,244.8635,244.9999,0,0.0,0.0,AAPL
244.8732,244.95,244.8732,244.88,0,0.0,0.0,AAPL
244.88,244.88,244.88,244.88,0,0.0,0.0,AAPL
244.87,245.0,244.87,244.9999,0,0.0,0.0,AAPL
244.95,245.0,244.95,244.95,0,0.0,0.0,AAPL
244.91,245.0,244.9,244.9,0,0.0,0.0,AAPL
244.9872,244.9872,244.9,244.9,0,0.0,0.0,AAPL
244.99,244.99,244.99,244.99,0,0.0,0.0,AAPL
244.96,244.96,244.96,244.96,0,0.0,0.0,AAPL
244.96,244.97,244.96,244.96,0,0.0,0.0,AAPL
244.9601,244.9601,244.96,244.9601,0,0.0,0.0,AAPL
244.96,244.98,244.9,244.9,0,0.0,0.0,AAPL
244.91,244.98,244.902,244.98,0,0.0,0.0,AAPL
244.98,244.98,244.9,244.9,0,0.0,0.0,AAPL
244.98,244.98,244.902,244.902,0,0.0,0.0,AAPL
244.9,244.98,244.9,244.94,0,0.0,0.0,AAPL
244.98,245.12,244.98,245.1199,0,0.0,0.0,AAPL
245.12,245.173,245.12,245.173,0,0.0,0.0,AAPL
244.9012,245.18,244.9012,245.15,0,0.0,0.0,AAPL
245.18,245.18,244.9,244.91,0,0.0,0.0,AAPL
244.9,244.9,244.9,244.9,0,0.0,0.0,AAPL
244.9512,244.96,244.9512,244.96,0,0.0,0.0,AAPL
244.9501,245.0475,244.9501,245.0475,0,0.0,0.0,AAPL
245.0,245.05,244.95,245.05,0,0.0,0.0,AAPL
245.04,245.04,245.04,245.04,0,0.0,0.0,AAPL
245.0,245.18,245.0,245.18,0,0.0,0.0,AAPL
245.18,245.18,245.0119,245.18,0,0.0,0.0,AAPL
245.18,245.18,245.16,245.1788,0,0.0,0.0,AAPL
245.2,245.24,245.0727,245.2001,0,0.0,0.0,AAPL
245.24,245.2588,245.2,245.25,0,0.0,0.0,AAPL
245.25,245.38,245.25,245.3,0,0.0,0.0,AAPL
245.4,245.4091,245.3301,245.4,0,0.0,0.0,AAPL
245.3,245.39,245.3,245.39,0,0.0,0.0,AAPL
245.0201,245.39,245.0201,245.38,0,0.0,0.0,AAPL
245.38,245.38,245.302,245.35,0,0.0,0.0,AAPL
245.25,245.25,245.02,245.02,0,0.0,0.0,AAPL
245.38,245.38,245.08,245.35,0,0.0,0.0,AAPL
245.07,245.35,245.05,245.3327,0,0.0,0.0,AAPL
245.34,245.45,245.0587,245.4,0,0.0,0.0,AAPL
409.98,410.02,409.6,409.6,0,0.0,0.0,MSFT
409.83,409.83,409.61,409.69,0,0.0,0.0,MSFT
409.69,409.69,409.63,409.63,0,0.0,0.0,MSFT
409.61,409.61,409.41,409.45,0,0.0,0.0,MSFT
409.29,409.29,409.28,409.28,0,0.0,0.0,MSFT
409.3,409.49,409.3,409.4,0,0.0,0.0,MSFT
409.46,409.46,409.46,409.46,0,0.0,0.0,MSFT
409.53,409.53,409.53,409.53,0,0.0,0.0,MSFT
409.53,409.57,409.53,409.55,0,0.0,0.0,MSFT
409.6,409.6,409.59,409.59,0,0.0,0.0,MSFT
409.59,409.6,409.57,409.6,0,0.0,0.0,MSFT
409.53,409.53,409.53,409.53,0,0.0,0.0,MSFT
409.54,409.54,409.47,409.47,0,0.0,0.0,MSFT
409.46,409.46,409.46,409.46,0,0.0,0.0,MSFT
409.51,409.51,409.5,409.5,0,0.0,0.0,MSFT
409.51,409.51,409.51,409.51,0,0.0,0.0,MSFT
409.6,409.75,409.6,409.75,0,0.0,0.0,MSFT
409.75,409.75,409.75,409.75,0,0.0,0.0,MSFT
409.8,409.88,409.8,409.88,0,0.0,0.0,MSFT
409.81,409.81,409.81,409.81,0,0.0,0.0,MSFT
409.83,409.9,409.83,409.9,0,0.0,0.0,MSFT
409.9,409.9,409.87,409.87,0,0.0,0.0,MSFT
409.94,409.94,409.94,409.94,0,0.0,0.0,MSFT
409.88,409.88,409.87,409.87,0,0.0,0.0,MSFT
409.83,409.83,409.82,409.82,0,0.0,0.0,MSFT
409.8,409.8,409.61,409.61,0,0.0,0.0,MSFT
409.7,409.7,409.7,409.7,0,0.0,0.0,MSFT
409.72,409.72,409.66,409.7,0,0.0,0.0,MSFT
409.66,409.66,409.66,409.66,0,0.0,0.0,MSFT
409.69,409.69,409.6,409.6,0,0.0,0.0,MSFT
409.6,409.6,409.6,409.6,0,0.0,0.0,MSFT
409.6,409.6,409.51,409.51,0,0.0,0.0,MSFT
409.55,409.55,409.5,409.51,0,0.0,0.0,MSFT
409.59,409.6,409.54,409.59,0,0.0,0.0,MSFT
409.63,409.63,409.6,409.6,0,0.0,0.0,MSFT
409.62,409.62,409.6,409.6,0,0.0,0.0,MSFT
409.6,409.6,409.5,409.6,0,0.0,0.0,MSFT
409.5,409.59,409.5,409.59,0,0.0,0.0,MSFT
409.52,409.59,409.5,409.59,0,0.0,0.0,MSFT
409.51,409.6,409.51,409.6,0,0.0,0.0,MSFT
409.6,409.71,409.6,409.71,0,0.0,0.0,MSFT
409.63,409.63,409.63,409.63,0,0.0,0.0,MSFT
409.7,409.7,409.65,409.65,0,0.0,0.0,MSFT
409.65,409.66,409.65,409.66,0,0.0,0.0,MSFT
409.67,409.68,409.67,409.68,0,0.0,0.0,MSFT
409.72,409.72,409.67,409.67,0,0.0,0.0,MSFT
409.76,409.76,409.76,409.76,0,0.0,0.0,MSFT
409.7,409.7,409.66,409.66,0,0.0,0.0,MSFT
409.69,409.69,409.69,409.69,0,0.0,0.0,MSFT
409.71,409.71,409.7,409.7,0,0.0,0.0,MSFT
409.7,409.75,409.7,409.75,0,0.0,0.0,MSFT
409.66,409.66,409.66,409.66,0,0.0,0.0,MSFT
409.66,409.66,409.66,409.66,0,0.0,0.0,MSFT
409.69,409.69,409.69,409.69,0,0.0,0.0,MSFT
409.7,409.7,409.7,409.7,0,0.0,0.0,MSFT
409.71,409.71,409.7,409.7,0,0.0,0.0,MSFT
409.71,409.71,409.71,409.71,0,0.0,0.0,MSFT
409.7,409.7,409.63,409.63,0,0.0,0.0,MSFT
409.69,409.69,409.4,409.4,0,0.0,0.0,MSFT
409.43,409.43,409.4,409.4,0,0.0,0.0,MSFT
409.42,409.42,409.42,409.42,0,0.0,0.0,MSFT
409.45,409.45,409.45,409.45,0,0.0,0.0,MSFT
409.45,409.48,409.45,409.48,0,0.0,0.0,MSFT
409.57,409.57,409.57,409.57,0,0.0,0.0,MSFT
409.66,409.66,409.57,409.57,0,0.0,0.0,MSFT
409.6,409.68,409.6,409.68,0,0.0,0.0,MSFT
409.74,409.74,409.71,409.71,0,0.0,0.0,MSFT
409.75,409.75,409.64,409.64,0,0.0,0.0,MSFT
409.64,409.64,409.64,409.64,0,0.0,0.0,MSFT
409.64,409.7,409.64,409.7,0,0.0,0.0,MSFT
409.63,409.63,409.6,409.6,0,0.0,0.0,MSFT
409.63,409.63,409.63,409.63,0,0.0,0.0,MSFT
409.69,409.69,409.69,409.69,0,0.0,0.0,MSFT
409.72,409.72,409.72,409.72,0,0.0,0.0,MSFT
409.71,409.71,409.7,409.7,0,0.0,0.0,MSFT
409.71,409.72,409.71,409.72,0,0.0,0.0,MSFT
409.73,409.85,409.73,409.85,0,0.0,0.0,MSFT
409.81,409.81,409.65,409.65,0,0.0,0.0,MSFT
409.65,409.65,409.65,409.65,0,0.0,0.0,MSFT
409.65,409.65,409.65,409.65,0,0.0,0.0,MSFT
409.75,409.75,409.75,409.75,0,0.0,0.0,MSFT
409.71,409.71,409.69,409.69,0,0.0,0.0,MSFT
409.69,409.69,409.69,409.69,0,0.0,0.0,MSFT
409.65,409.65,409.65,409.65,0,0.0,0.0,MSFT
409.65,409.65,409.65,409.65,0,0.0,0.0,MSFT
409.73,409.74,409.73,409.74,0,0.0,0.0,MSFT
409.73,409.73,409.73,409.73,0,0.0,0.0,MSFT
409.75,409.75,409.75,409.75,0,0.0,0.0,MSFT
409.77,409.78,409.77,409.78,0,0.0,0.0,MSFT
409.73,409.73,409.73,409.73,0,0.0,0.0,MSFT
409.67,409.69,409.65,409.67,0,0.0,0.0,MSFT
409.67,409.67,409.67,409.67,0,0.0,0.0,MSFT
409.67,409.67,409.67,409.67,0,0.0,0.0,MSFT
409.65,409.65,409.65,409.65,0,0.0,0.0,MSFT
409.67,409.67,409.67,409.67,0,0.0,0.0,MSFT
409.73,409.73,409.73,409.73,0,0.0,0.0,MSFT
409.73,409.73,409.73,409.73,0,0.0,0.0,MSFT
409.75,409.75,409.75,409.75,0,0.0,0.0,MSFT
409.74,409.74,409.74,409.74,0,0.0,0.0,MSFT
409.78,409.78,409.78,409.78,0,0.0,0.0,MSFT
409.78,409.78,409.78,409.78,0,0.0,0.0,MSFT
409.89,410.0,409.89,410.0,0,0.0,0.0,MSFT
409.89,409.89,409.89,409.89,0,0.0,0.0,MSFT
409.91,409.95,409.91,409.95,0,0.0,0.0,MSFT
409.92,409.92,409.92,409.92,0,0.0,0.0,MSFT
409.99,409.99,409.99,409.99,0,0.0,0.0,MSFT
409.99,409.99,409.99,409.99,0,0.0,0.0,MSFT
409.94,409.94,409.94,409.94,0,0.0,0.0,MSFT
410.0,410.0,410.0,410.0,0,0.0,0.0,MSFT
409.95,409.95,409.92,409.92,0,0.0,0.0,MSFT
409.95,409.95,409.95,409.95,0,0.0,0.0,MSFT
409.89,409.89,409.89,409.89,0,0.0,0.0,MSFT
409.88,409.88,409.88,409.88,0,0.0,0.0,MSFT
409.88,409.91,409.88,409.89,0,0.0,0.0,MSFT
409.9,409.9,409.9,409.9,0,0.0,0.0,MSFT
409.97,409.97,409.97,409.97,0,0.0,0.0,MSFT
409.95,409.95,409.94,409.94,0,0.0,0.0,MSFT
409.9,409.95,409.9,409.9,0,0.0,0.0,MSFT
409.89,409.95,409.89,409.95,0,0.0,0.0,MSFT
409.96,409.96,409.96,409.96,0,0.0,0.0,MSFT
409.8,409.82,409.56,409.56,0,0.0,0.0,MSFT
409.64,409.65,409.55,409.55,0,0.0,0.0,MSFT
409.51,409.56,409.42,409.56,0,0.0,0.0,MSFT
409.65,409.65,409.65,409.65,0,0.0,0.0,MSFT
409.67,409.67,409.67,409.67,0,0.0,0.0,MSFT
409.61,409.61,409.61,409.61,0,0.0,0.0,MSFT
409.6,410.0,409.6,410.0,0,0.0,0.0,MSFT
409.92,409.92,409.92,409.92,0,0.0,0.0,MSFT
409.92,409.93,409.85,409.86,0,0.0,0.0,MSFT
409.84,409.84,409.76,409.76,0,0.0,0.0,MSFT
409.76,409.76,409.72,409.72,0,0.0,0.0,MSFT
409.72,409.75,409.68,409.74,0,0.0,0.0,MSFT
409.65,409.65,409.63,409.63,0,0.0,0.0,MSFT
409.66,409.71,409.66,409.71,0,0.0,0.0,MSFT
409.74,409.74,409.74,409.74,0,0.0,0.0,MSFT
409.74,409.74,409.74,409.74,0,0.0,0.0,MSFT
409.74,409.74,409.7,409.7,0,0.0,0.0,MSFT
409.68,409.68,409.68,409.68,0,0.0,0.0,MSFT
409.68,409.68,409.68,409.68,0,0.0,0.0,MSFT
409.62,409.62,409.6,409.6,0,0.0,0.0,MSFT
409.6,409.6,409.6,409.6,0,0.0,0.0,MSFT
409.65,409.65,409.65,409.65,0,0.0,0.0,MSFT
409.65,409.65,409.6,409.6,0,0.0,0.0,MSFT
409.55,409.55,409.55,409.55,0,0.0,0.0,MSFT
409.69,409.69,409.63,409.63,0,0.0,0.0,MSFT
409.65,409.7,409.65,409.7,0,0.0,0.0,MSFT
409.73,409.75,409.73,409.75,0,0.0,0.0,MSFT
409.75,409.75,409.75,409.75,0,0.0,0.0,MSFT
409.73,409.73,409.73,409.73,0,0.0,0.0,MSFT
409.71,409.71,409.6,409.6,0,0.0,0.0,MSFT
409.64,409.64,409.64,409.64,0,0.0,0.0,MSFT
409.6,409.61,409.55,409.55,0,0.0,0.0,MSFT
409.57,409.57,409.51,409.51,0,0.0,0.0,MSFT
409.52,409.54,409.5,409.54,0,0.0,0.0,MSFT
409.54,409.54,409.53,409.53,0,0.0,0.0,MSFT
409.5,409.6,409.5,409.6,0,0.0,0.0,MSFT
409.63,409.63,409.63,409.63,0,0.0,0.0,MSFT
409.54,409.55,409.54,409.55,0,0.0,0.0,MSFT
409.57,409.59,409.57,409.59,0,0.0,0.0,MSFT
409.68,409.68,409.68,409.68,0,0.0,0.0,MSFT
409.63,409.68,409.63,409.68,0,0.0,0.0,MSFT
409.64,409.64,409.52,409.52,0,0.0,0.0,MSFT
409.55,409.64,409.53,409.64,0,0.0,0.0,MSFT
409.53,409.53,409.53,409.53,0,0.0,0.0,MSFT
409.55,409.55,409.55,409.55,0,0.0,0.0,MSFT
409.53,409.57,409.53,409.57,0,0.0,0.0,MSFT
409.57,409.57,409.57,409.57,0,0.0,0.0,MSFT
409.53,409.55,409.53,409.55,0,0.0,0.0,MSFT
409.69,410.3888,409.1593,409.94,0,0.0,0.0,MSFT
409.62,410.3,409.07,409.65,0,0.0,0.0,MSFT
409.5003,410.3,407.409,410.28,0,0.0,0.0,MSFT
409.61,409.7,409.61,409.7,0,0.0,0.0,MSFT
409.71,409.75,409.71,409.725,0,0.0,0.0,MSFT
409.75,409.75,408.43,409.67,0,0.0,0.0,MSFT
409.67,409.67,409.55,409.67,0,0.0,0.0,MSFT
409.61,409.7,409.595,409.7,0,0.0,0.0,MSFT
409.73,409.74,409.63,409.66,0,0.0,0.0,MSFT
409.58,409.69,409.51,409.69,0,0.0,0.0,MSFT
409.66,409.69,409.595,409.615,0,0.0,0.0,MSFT
409.65,409.69,409.6,409.69,0,0.0,0.0,MSFT
409.64,409.7,409.64,409.7,0,0.0,0.0,MSFT
409.74,409.8,409.7,409.794,0,0.0,0.0,MSFT
409.79,409.9,409.77,409.8,0,0.0,0.0,MSFT
409.8,409.9,409.8,409.84,0,0.0,0.0,MSFT
409.84,409.9,409.8,409.87,0,0.0,0.0,MSFT
409.9,410.0,409.85,409.9893,0,0.0,0.0,MSFT
409.955,410.12,409.91,410.01,0,0.0,0.0,MSFT
409.995,410.0,409.8695,409.925,0,0.0,0.0,MSFT
409.94,409.96,409.895,409.93,0,0.0,0.0,MSFT
409.93,410.01,409.91,409.98,0,0.0,0.0,MSFT
409.99,409.99,409.9,409.945,0,0.0,0.0,MSFT
409.945,409.99,409.8,409.8001,0,0.0,0.0,MSFT
409.7964,409.8,409.77,409.79,0,0.0,0.0,MSFT
409.77,409.79,409.6,409.7674,0,0.0,0.0,MSFT
409.62,409.8,409.6,409.698,0,0.0,0.0,MSFT
409.7,409.7,409.6,409.62,0,0.0,0.0,MSFT
409.695,409.695,409.5,409.65,0,0.0,0.0,MSFT
409.7,409.7,409.5,409.59,0,0.0,0.0,MSFT
409.5619,409.7,409.56,409.615,0,0.0,0.0,MSFT
409.585,409.65,409.52,409.6,0,0.0,0.0,MSFT
409.59,409.64,409.56,409.64,0,0.0,0.0,MSFT
409.6,409.64,409.54,409.64,0,0.0,0.0,MSFT
409.64,409.64,409.53,409.64,0,0.0,0.0,MSFT
409.64,409.64,409.53,409.5537,0,0.0,0.0,MSFT
409.6,409.66,409.57,409.64,0,0.0,0.0,MSFT
409.645,454.405,409.63,409.65,0,0.0,0.0,MSFT
409.64,409.7,409.61,409.7,0,0.0,0.0,MSFT
409.67,409.78,409.67,409.71,0,0.0,0.0,MSFT
409.71,409.78,409.67,409.672,0,0.0,0.0,MSFT
409.78,409.78,409.69,409.77,0,0.0,0.0,MSFT
409.72,409.78,409.69,409.76,0,0.0,0.0,MSFT
409.76,409.8,409.76,409.785,0,0.0,0.0,MSFT
409.785,409.8,409.77,409.8,0,0.0,0.0,MSFT
409.7736,409.95,409.76,409.83,0,0.0,0.0,MSFT
409.83,409.95,409.76,409.82,0,0.0,0.0,MSFT
409.87,409.9485,409.75,409.81,0,0.0,0.0,MSFT
409.81,409.85,409.7795,409.8495,0,0.0,0.0,MSFT
409.895,409.97,409.77,409.9,0,0.0,0.0,MSFT
409.9,409.9,409.77,409.891,0,0.0,0.0,MSFT
409.9,409.9,409.7732,409.82,0,0.0,0.0,MSFT
409.8,409.9,409.77,409.835,0,0.0,0.0,MSFT
409.835,409.9,409.77,409.87,0,0.0,0.0,MSFT
409.85,409.8726,409.67,409.84,0,0.0,0.0,MSFT
409.705,409.77,409.64,409.705,0,0.0,0.0,MSFT
409.76,409.9,409.64,409.7679,0,0.0,0.0,MSFT
409.74,409.83,409.74,409.83,0,0.0,0.0,MSFT
409.83,409.9,409.76,409.88,0,0.0,0.0,MSFT
409.88,409.9,409.83,409.89,0,0.0,0.0,MSFT
409.88,409.91,409.76,409.88,0,0.0,0.0,MSFT
409.87,409.89,409.76,409.8305,0,0.0,0.0,MSFT
409.78,409.8,409.69,409.76,0,0.0,0.0,MSFT
409.69,409.76,409.64,409.695,0,0.0,0.0,MSFT
409.695,409.75,409.64,409.7,0,0.0,0.0,MSFT
409.75,409.79,409.64,409.72,0,0.0,0.0,MSFT
409.72,409.77,409.68,409.725,0,0.0,0.0,MSFT
409.8,409.8,409.67,409.786,0,0.0,0.0,MSFT
409.73,409.8,409.66,409.73,0,0.0,0.0,MSFT
409.78,409.8,409.66,409.695,0,0.0,0.0,MSFT
409.695,409.75,409.64,409.7,0,0.0,0.0,MSFT
409.72,409.83,409.68,409.8001,0,0.0,0.0,MSFT
409.82,409.87,409.8,409.85,0,0.0,0.0,MSFT
409.84,409.88,409.6,409.6,0,0.0,0.0,MSFT
409.6,409.76,409.6,409.67,0,0.0,0.0,MSFT
409.84,409.84,409.6,409.71,0,0.0,0.0,MSFT
409.72,409.84,409.6,409.6,0,0.0,0.0,MSFT
409.56,409.625,409.5,409.625,0,0.0,0.0,MSFT
409.59,409.8,409.4,409.4,0,0.0,0.0,MSFT
409.42,409.525,409.4,409.4,0,0.0,0.0,MSFT
409.4,409.455,409.4,409.44,0,0.0,0.0,MSFT
409.425,409.45,409.38,409.41,0,0.0,0.0,MSFT
409.425,409.45,409.4,409.42,0,0.0,0.0,MSFT
409.425,409.45,409.34,409.35,0,0.0,0.0,MSFT
409.3499,409.4,409.11,409.11,0,0.0,0.0,MSFT
409.2,409.2,408.4,408.57,0,0.0,0.0,MSFT
408.41,408.83,408.01,408.3284,0,0.0,0.0,MSFT
408.13,408.38,407.05,407.82,0,0.0,0.0,MSFT
407.815,408.37,407.45,408.27,0,0.0,0.0,MSFT
408.36,408.36,407.625,408.07,0,0.0,0.0,MSFT
408.19500732421875,408.67999267578125,407.95001220703125,408.6300048828125,1009543,0.0,0.0,MSFT
408.6000061035156,409.1499938964844,407.8699951171875,408.2300109863281,163167,0.0,0.0,MSFT
408.17999267578125,409.6499938964844,408.1000061035156,409.4786071777344,85441,0.0,0.0,MSFT
409.4200134277344,410.3500061035156,409.3500061035156,409.8901062011719,150173,0.0,0.0,MSFT
410.1099853515625,410.1099853515625,409.4619140625,410.1099853515625,65309,0.0,0.0,MSFT
410.0799865722656,410.1199951171875,408.9006042480469,409.0150146484375,68002,0.0,0.0,MSFT
409.10980224609375,409.6600036621094,408.9849853515625,409.0375061035156,76911,0.0,0.0,MSFT
409.0199890136719,409.7298889160156,409.0,409.3399963378906,71282,0.0,0.0,MSFT
409.3599853515625,409.45001220703125,409.0575866699219,409.44000244140625,49589,0.0,0.0,MSFT
409.19500732421875,409.4700012207031,409.06500244140625,409.3172912597656,49591,0.0,0.0,MSFT
409.2850036621094,409.32000732421875,408.989990234375,409.2947082519531,54806,0.0,0.0,MSFT
409.0450134277344,409.32720947265625,409.00048828125,409.0450134277344,39773,0.0,0.0,MSFT
409.010009765625,409.2308044433594,408.9100036621094,409.010009765625,43844,0.0,0.0,MSFT
409.0799865722656,409.1300048828125,408.8599853515625,409.0299987792969,34315,0.0,0.0,MSFT
409.010009765625,409.3299865722656,408.9150085449219,409.0299987792969,44707,0.0,0.0,MSFT
409.0350036621094,409.4599914550781,408.8599853515625,408.8599853515625,58000,0.0,0.0,MSFT
408.8299865722656,409.1449890136719,408.69000244140625,408.9599914550781,41125,0.0,0.0,MSFT
409.0224914550781,409.1549987792969,408.8399963378906,409.1549987792969,52061,0.0,0.0,MSFT
409.11468505859375,409.5899963378906,409.11468505859375,409.5299987792969,63912,0.0,0.0,MSFT
409.5350036621094,409.9700012207031,409.3800048828125,409.5799865722656,81459,0.0,0.0,MSFT
409.19000244140625,409.7300109863281,409.1000061035156,409.19000244140625,49054,0.0,0.0,MSFT
409.92999267578125,409.95001220703125,409.010009765625,409.92999267578125,83986,0.0,0.0,MSFT
410.0,410.010009765625,409.6138916015625,409.6499938964844,61176,0.0,0.0,MSFT
409.6600036621094,409.7900085449219,409.45001220703125,409.739990234375,36078,0.0,0.0,MSFT
409.7300109863281,409.9800109863281,409.7099914550781,409.7651062011719,38893,0.0,0.0,MSFT
409.7950134277344,410.1000061035156,409.7900085449219,410.0450134277344,54533,0.0,0.0,MSFT
410.04998779296875,410.1000061035156,409.8102111816406,410.0350036621094,26601,0.0,0.0,MSFT
410.0299987792969,410.3800048828125,409.9549865722656,410.2850036621094,64231,0.0,0.0,MSFT
410.2799987792969,410.59698486328125,410.2099914550781,410.4200134277344,92418,0.0,0.0,MSFT
410.4200134277344,410.4599914550781,409.45001220703125,409.81500244140625,142585,0.0,0.0,MSFT
409.8599853515625,410.3699035644531,409.5299987792969,409.56500244140625,65915,0.0,0.0,MSFT
409.5,409.6499938964844,408.78009033203125,408.9100036621094,65354,0.0,0.0,MSFT
408.9100036621094,409.20001220703125,408.5799865722656,408.70001220703125,44405,0.0,0.0,MSFT
408.6957092285156,409.2200012207031,408.6600036621094,409.1650085449219,36672,0.0,0.0,MSFT
409.1650085449219,409.4700012207031,409.0664978027344,409.2200012207031,32810,0.0,0.0,MSFT
409.1600036621094,409.3599853515625,409.0899963378906,409.1600036621094,44137,0.0,0.0,MSFT
